ORIG_STATE,DEST_STATE,COMMODITY,MODE,VALUE
VA,NC,Grains,Truck,42754
LA,LA,Grains,Truck,1394
AL,NY,Wood,Truck,25644
FL,FL,Wood,Truck,20171
KS,MO,Grains,Truck,13860
CA,IN,Grains,Truck,888
OH,NJ,Wood,Truck,3390
IN,IN,Grains,Truck,13423
FL,TX,Wood,Truck,54554
MO,MO,Wood,Truck,15876
MN,WA,Grains,Rail,56475
VA,VA,Wood,Truck,1338
OH,IN,Grains,Truck,10531
OK,KS,Fertilizers,Truck,3562
OH,OH,Wood,Truck,7533
WI,IL,Grains,Truck,4218
MA,NJ,Wood,Truck,3515
ND,WA,Grains,Truck,27313
AZ,CA,Grains,Truck,1111
MI,MI,Wood,Truck,7
PA,NC,Fuels,Truck,4875
ID,LA,Fertilizers,Rail,169995
MA,NJ,Wood,Truck,73539
IL,TX,Wood,Truck,6735
VT,OH,Wood,Truck,3562
FL,FL,Fertilizers,Truck,8945
MN,MD,Wood,Truck,10669
OK,TX,Fertilizers,Truck,2813
WI,CA,Wood,Truck,1236
LA,LA,Fertilizers,Truck,3166
CA,WI,Wood,Truck,14
IL,GA,Wood,Truck,20110
IL,WY,Wood,Truck,1036
NY,NJ,Wood,Truck,3103
FL,FL,Grains,Truck,28
MD,CA,Wood,Truck,1462
MD,MD,Wood,Truck,722
CA,CA,Fertilizers,Truck,1667
TN,TN,Wood,Truck,410
TX,TX,Grains,Truck,32
IL,IL,Fuels,Truck,927
RI,TN,Wood,Truck,6839
NV,NV,Wood,Truck,856
FL,FL,Wood,Truck,4087
KY,MD,Wood,Air,8
PA,PA,Fuels,Truck,293
IA,IA,Grains,Truck,13935
MD,PA,Wood,Truck,9606
TX,TX,Wood,Truck,375
NC,PA,Wood,Truck,330
AR,OR,Fertilizers,Rail,8831
WA,WA,Wood,Truck,900
OH,NY,Wood,Truck,762
AL,GA,Grains,Truck,8324
IA,IA,Wood,Truck,25612
TX,FL,Grains,Truck,12036
NC,NC,Grains,Truck,39271
NY,NY,Wood,Truck,4
MA,MA,Wood,Truck,61
CA,FL,Grains,Truck,102
CA,NY,Grains,Truck,6053
CA,CA,Grains,Air,6252
SD,SD,Wood,Truck,157
CA,CA,Wood,Truck,2752
CA,VA,Grains,Truck,1466
TX,TX,Wood,Truck,105
FL,FL,Wood,Truck,10935
NC,FL,Wood,Truck,19773
TX,TX,Grains,Truck,6159
WA,FL,Grains,Air,32
MN,MN,Wood,Truck,593
GA,NY,Wood,Truck,594
MI,IL,Grains,Truck,2684
FL,FL,Grains,Truck,791
MS,LA,Fertilizers,Truck,7960
AK,NY,Wood,Truck,19
IA,MO,Grains,Truck,339
MI,PA,Wood,Truck,2
WA,WA,Wood,Truck,13
TX,ID,Fertilizers,Rail,30164
KS,KS,Wood,Truck,8
CA,TX,Wood,Truck,94
OR,MO,Grains,Rail,12754
ME,MA,Grains,Truck,7208
NV,CA,Wood,Truck,1703
OH,PA,Wood,Truck,4748
KS,KS,Fertilizers,Truck,3782
PA,MO,Wood,Truck,2639
TN,KY,Wood,Truck,2861
AL,AL,Fuels,Truck,1939
ID,ID,Fertilizers,Truck,451
WY,WY,Wood,Truck,99
MI,NY,Grains,Truck,5938
IL,IL,Wood,Truck,116
VT,VT,Wood,Truck,338
MO,ME,Wood,Truck,968
GA,GA,Grains,Truck,44381
TX,TX,Wood,Truck,2602
SC,FL,Wood,Truck,198
VA,VA,Wood,Truck,1334
GA,PA,Wood,Truck,63237
CA,CA,Grains,Truck,3531
OR,OR,Fertilizers,Truck,1008
NH,NY,Wood,Truck,3260
FL,CA,Wood,Truck,3192
TN,TX,Wood,Truck,1287
NC,NC,Wood,Truck,275
WA,WA,Wood,Truck,227
CO,CO,Wood,Truck,61
WI,VA,Wood,Truck,57051
FL,PA,Fertilizers,Truck,12423
FL,FL,Fertilizers,Truck,59
TN,CT,Wood,Truck,73152
MI,MI,Wood,Truck,79
MI,OH,Wood,Truck,22
NC,IL,Wood,Air,298
CA,FL,Wood,Truck,2148
IL,OH,Wood,Truck,17
VA,VA,Wood,Truck,2498
GA,AL,Wood,Truck,4614
WI,WI,Wood,Truck,21838
TN,PA,Wood,Truck,21088
CA,CA,Grains,Truck,61935
OH,OH,Wood,Truck,7533
CA,OH,Wood,Truck,4785
OK,NE,Fertilizers,Truck,11384
MI,UT,Wood,Truck,584
GA,FL,Fertilizers,Truck,6500
NY,VA,Grains,Rail,49701
AL,MS,Wood,Truck,2443
UT,HI,Wood,Air,68
VA,NY,Wood,Truck,3391
CT,CT,Fertilizers,Truck,892
OK,OK,Wood,Truck,44357
GA,WI,Wood,Truck,4745
AL,AL,Wood,Truck,6084
CA,CA,Wood,Truck,7080
MI,TN,Wood,Air,76
TX,TX,Wood,Truck,741
IL,SD,Wood,Truck,2825
OH,VA,Wood,Truck,476
CA,CA,Fertilizers,Truck,1403
WA,FL,Grains,Truck,1003
OH,MO,Wood,Truck,355
NY,IN,Wood,Truck,15265
CA,CA,Grains,Truck,13111
KY,NV,Wood,Truck,1904
CA,CA,Grains,Truck,125736
KY,FL,Wood,Truck,847
PA,PA,Wood,Truck,8663
MD,MD,Wood,Truck,246
UT,UT,Fertilizers,Truck,8492
OR,PA,Grains,Truck,1080
NE,KS,Wood,Truck,169
KY,IN,Grains,Truck,232
MI,CA,Wood,Truck,367
IA,IA,Wood,Truck,6139
NJ,IL,Grains,Truck,153412
PA,NJ,Wood,Truck,16768
ID,ND,Fertilizers,Truck,33995
NC,NC,Wood,Truck,1
IN,OH,Wood,Truck,169
VA,OH,Wood,Truck,4910
KY,KY,Grains,Truck,20
FL,FL,Wood,Truck,968
WY,MN,Fuels,Rail,223785
TN,IL,Wood,Truck,8156
TX,CA,Wood,Truck,140
WA,CA,Grains,Truck,593
TX,TX,Wood,Truck,497
CT,CT,Wood,Truck,93
GA,GA,Wood,Truck,2726
MN,WI,Wood,Truck,49727
CA,CA,Grains,Truck,70002
WV,GA,Wood,Truck,604
TX,AZ,Wood,Truck,20
ID,MT,Fertilizers,Truck,17351
NY,NY,Wood,Truck,5676
WV,MA,Wood,Truck,319
MT,MT,Wood,Truck,13
NJ,NJ,Wood,Truck,701
MD,MD,Fuels,Truck,1757
OH,OH,Fuels,Truck,1148
MT,MT,Fertilizers,Truck,543
CA,CA,Grains,Truck,7338
OR,OH,Grains,Truck,422
OK,KS,Fertilizers,Truck,15451
IL,CA,Fertilizers,Truck,1670
OR,OR,Wood,Truck,721
MO,MO,Wood,Truck,2260
AL,AL,Fuels,Truck,2535
MT,MT,Wood,Truck,55
PA,PA,Wood,Truck,2987
WA,WA,Grains,Truck,5305
CA,WA,Wood,Truck,2900
NE,TX,Grains,Rail,49476
IA,IL,Wood,Truck,587
WA,IN,Grains,Truck,12806
DE,DE,Wood,Truck,74
NJ,NJ,Wood,Truck,7
NE,OK,Fertilizers,Truck,18121
IN,IN,Wood,Truck,692
CA,AL,Wood,Truck,12305
ID,LA,Fertilizers,Rail,169506
AK,AK,Wood,Air,367
MA,MA,Wood,Truck,1271
NV,NV,Wood,Truck,5121
IN,IN,Fuels,Truck,914
PA,CA,Wood,Truck,5139
OH,NJ,Wood,Truck,18077
FL,VT,Wood,Truck,6915
CA,OR,Grains,Truck,16798
NC,NJ,Wood,Air,20
NH,NH,Wood,Truck,141
NH,IL,Wood,Truck,851
IN,NC,Wood,Truck,1199
VA,VA,Wood,Truck,1927
AL,TN,Wood,Truck,1991
CA,CA,Wood,Truck,51970
IL,MO,Wood,Truck,1153
VA,VA,Wood,Truck,7533
WY,SD,Fuels,Truck,643
CA,CA,Fertilizers,Truck,10313
IL,FL,Wood,Truck,2990
IA,IA,Wood,Truck,34
KS,KS,Wood,Truck,38
KY,KY,Fuels,Truck,1654
VA,NY,Grains,Truck,32082
PA,MA,Grains,Truck,705
SD,MN,Wood,Truck,7245
IA,IA,Grains,Truck,3130
WI,WI,Wood,Truck,1688
HI,NY,Grains,Air,124
TN,TX,Wood,Truck,45734
AR,MS,Wood,Truck,4897
CA,CA,Grains,Truck,110625
PA,PA,Wood,Truck,1905
WI,GA,Wood,Truck,2143
MD,MD,Wood,Truck,39582
VA,NY,Wood,Truck,39013
IL,IL,Wood,Truck,854
FL,FL,Fertilizers,Truck,11451
VA,MA,Wood,Truck,13052
KY,IL,Wood,Truck,95
CO,CO,Grains,Truck,171
NJ,GA,Wood,Truck,349
MA,PA,Wood,Truck,569
TX,TX,Wood,Truck,176
IL,GA,Wood,Truck,2646
TX,AR,Wood,Truck,652
IL,IL,Fuels,Truck,953
MI,MI,Wood,Truck,91
IL,MO,Wood,Truck,1942
CT,TX,Wood,Truck,35945
GA,NY,Wood,Truck,1345
AL,MS,Wood,Truck,396
AR,CA,Wood,Air,6
SD,MN,Grains,Truck,11356
MN,MN,Fertilizers,Truck,2051
IA,IA,Wood,Truck,3522
NY,WA,Wood,Truck,1723
IL,IL,Grains,Truck,13743
OH,NY,Wood,Truck,7827
PA,PA,Grains,Truck,677
AL,AL,Fuels,Truck,2588
PA,PA,Wood,Truck,302
NE,NE,Wood,Truck,32
CA,AZ,Wood,Truck,2260
MI,MI,Wood,Truck,28258
NY,KY,Wood,Truck,7638
WV,PA,Wood,Truck,195
TX,TX,Grains,Truck,191
TX,TX,Fertilizers,Truck,28510
TX,TX,Wood,Truck,73
GA,GA,Wood,Truck,10583
OR,WA,Fertilizers,Truck,701
ME,ME,Wood,Truck,138
AR,GA,Wood,Truck,649
OR,OR,Fertilizers,Truck,332
CA,CA,Grains,Truck,1059
MS,MS,Fertilizers,Truck,74
FL,FL,Wood,Truck,2971
CO,NM,Fuels,Truck,1415
OH,OH,Grains,Truck,13806
KS,KS,Fertilizers,Truck,4913
SD,SD,Wood,Truck,33
NM,NM,Wood,Truck,4815
NY,NY,Wood,Truck,1058
DE,DE,Wood,Truck,111
IN,NY,Wood,Truck,1249
WA,OR,Wood,Truck,347
TX,TX,Grains,Truck,4182
OH,OH,Fuels,Truck,1304
AL,MS,Fertilizers,Truck,843
FL,SC,Wood,Truck,37456
OR,WA,Grains,Truck,7113
AL,GA,Wood,Truck,1728
NJ,IL,Wood,Truck,8408
WI,MI,Wood,Truck,254
AR,FL,Wood,Truck,5650
TX,NJ,Wood,Truck,414
OR,CA,Wood,Truck,10261
DE,DE,Wood,Truck,185
IA,IA,Grains,Truck,149483
KS,MO,Grains,Truck,12986
NH,WA,Wood,Truck,1313
WA,CA,Grains,Rail,23884
AL,GA,Wood,Truck,401
IL,MO,Wood,Truck,668
MT,WY,Wood,Truck,2
IN,IN,Wood,Truck,1266
VA,ND,Wood,Truck,122
PA,NY,Grains,Truck,4470
FL,FL,Wood,Truck,12700
AZ,TX,Wood,Truck,6858
LA,MS,Fertilizers,Truck,22029
TX,PA,Wood,Truck,419
CA,NE,Grains,Truck,15587
MI,MI,Wood,Truck,714
KY,TX,Wood,Truck,21404
MS,TX,Grains,Truck,49432
FL,AL,Grains,Truck,2860
NY,NY,Grains,Truck,2021
WA,MO,Wood,Truck,6879
WI,WI,Wood,Truck,63
CA,OR,Wood,Truck,6612
NV,NY,Wood,Truck,48466
NC,NC,Wood,Truck,78
IL,IL,Fuels,Truck,1013
NE,NE,Grains,Truck,36190
FL,GA,Fertilizers,Truck,15171
NH,PA,Wood,Truck,5821
TN,IL,Fertilizers,Truck,10583
DE,FL,Fertilizers,Truck,4127
LA,LA,Wood,Truck,1885
IL,NY,Wood,Truck,4
NJ,NJ,Wood,Truck,169
VA,NV,Wood,Truck,319
IN,MI,Wood,Truck,28250
KY,IN,Wood,Truck,5179
TX,TX,Fertilizers,Truck,97582
WY,TX,Fuels,Rail,192570
NJ,GA,Wood,Truck,55371
IN,IN,Wood,Truck,183
OK,OK,Wood,Truck,70
IL,IL,Wood,Truck,1068
WI,NJ,Wood,Truck,565
AL,AL,Fuels,Truck,989
WA,WA,Wood,Truck,222
MD,CA,Wood,Truck,2765
KS,OH,Wood,Truck,563
TX,TX,Wood,Truck,2134
WA,WA,Wood,Truck,176313
FL,FL,Fertilizers,Truck,4520
TN,TN,Fertilizers,Truck,11992
ND,CA,Grains,Truck,34283
LA,LA,Fertilizers,Truck,10585
NC,NC,Wood,Truck,406
CO,CO,Fuels,Truck,360
WA,FL,Grains,Truck,9736
SC,OH,Wood,Truck,367
MI,MI,Fertilizers,Truck,957
MI,MI,Wood,Truck,8
AZ,CA,Grains,Truck,11768
NC,NC,Wood,Truck,492
NC,NC,Wood,Truck,18
WV,WV,Wood,Truck,308
FL,FL,Wood,Truck,215
WA,WA,Fertilizers,Truck,2786
IL,TX,Wood,Truck,4339
MO,CO,Wood,Truck,4614
OH,VA,Grains,Air,429
NC,VA,Wood,Truck,761
IN,IN,Grains,Truck,14862
IA,PA,Wood,Truck,2461
IA,IA,Wood,Truck,3281
WI,WI,Wood,Truck,10304
CA,CA,Grains,Truck,492
MN,MO,Grains,Truck,694
TX,KY,Wood,Truck,13334
OR,OR,Fertilizers,Truck,15448
NJ,WV,Wood,Truck,2701
PA,PA,Grains,Truck,15134
TX,TX,Wood,Truck,30134
PA,PA,Wood,Truck,4953
MA,MA,Wood,Truck,168
CA,CA,Fertilizers,Rail,1101
SD,SD,Wood,Truck,1
NC,CA,Wood,Truck,8433
MD,MD,Fuels,Truck,1568
ID,CA,Grains,Truck,7017
ID,TN,Grains,Truck,4627
ME,NY,Grains,Truck,2222
OH,CA,Wood,Truck,910
OH,OH,Fuels,Truck,1
WA,WA,Wood,Truck,58
NV,ID,Wood,Truck,632
CA,CA,Grains,Rail,59039
TN,TN,Wood,Truck,1114
NC,NC,Wood,Truck,72769
OH,OH,Fuels,Truck,1871
IL,IL,Grains,Truck,16997
FL,GA,Wood,Truck,299
IL,IL,Grains,Truck,252
CA,CA,Wood,Truck,83
MN,MN,Wood,Truck,5070
IN,IN,Grains,Truck,11922
PA,NY,Wood,Truck,22682
PA,PA,Fuels,Truck,1433
NY,NY,Grains,Truck,212
NC,NC,Wood,Truck,344
NY,NY,Wood,Truck,61
HI,HI,Grains,Air,2460
AL,SC,Wood,Truck,432
OK,WI,Wood,Truck,1667
NY,MS,Wood,Truck,24774
MS,OH,Grains,Truck,1203
MN,WI,Wood,Truck,356
TN,AZ,Wood,Truck,303221
KY,NC,Grains,Truck,12966
NH,VT,Wood,Truck,2449
ID,AZ,Grains,Truck,3829
TX,TX,Wood,Truck,4209
NC,NC,Wood,Truck,926
NC,MI,Grains,Truck,27622
GA,GA,Wood,Truck,8784
UT,UT,Wood,Truck,87
VA,MA,Wood,Truck,7384
TN,NV,Wood,Truck,45830
CA,CA,Wood,Truck,2752
PA,NJ,Wood,Truck,5179
WI,WI,Wood,Truck,53
IN,IN,Fuels,Truck,1180
PA,VA,Wood,Truck,7364
ND,WA,Grains,Rail,52963
WY,OK,Fuels,Rail,247751
IN,GA,Wood,Truck,4666
IA,MN,Wood,Truck,4191
FL,FL,Wood,Truck,1482
OK,NE,Fertilizers,Rail,14597
AL,GA,Grains,Truck,2147
CO,IN,Wood,Truck,694
IL,IL,Wood,Truck,36273
OH,CT,Grains,Truck,7722
MT,TX,Grains,Truck,19748
OH,PA,Wood,Truck,42626
MD,MD,Wood,Truck,16
VA,PA,Wood,Truck,383
VA,KY,Wood,Truck,1534
MO,MO,Grains,Truck,13990
NJ,TX,Fertilizers,Truck,2407
KS,MO,Wood,Truck,158744
MD,MD,Wood,Truck,104
UT,CO,Wood,Truck,7015
MD,MD,Wood,Truck,7378
UT,CA,Fertilizers,Truck,10361
PA,PA,Fuels,Truck,1314
KS,TX,Wood,Truck,2353
KY,TX,Wood,Truck,1076
OH,OH,Wood,Truck,1628
TX,TX,Wood,Truck,7
AK,AK,Wood,Air,53
MO,MO,Fertilizers,Truck,9456
FL,OR,Grains,Truck,880
TX,TX,Wood,Truck,42
ID,KS,Fertilizers,Rail,237739
TN,TN,Fertilizers,Truck,39792
MO,MO,Fertilizers,Truck,12470
IN,MI,Wood,Truck,23753
IL,IL,Wood,Truck,43
OH,OH,Wood,Truck,47
FL,WI,Wood,Truck,472
SC,SC,Fertilizers,Truck,20718
VA,FL,Wood,Truck,1206
PA,PA,Wood,Truck,46
IA,NY,Wood,Truck,3111
NY,NY,Wood,Truck,6
MA,IL,Wood,Truck,24757
MT,MT,Wood,Truck,99
NC,NC,Wood,Truck,19
CA,AZ,Grains,Truck,1224
OR,MT,Grains,Truck,913
WA,AR,Grains,Truck,9871
CT,PA,Wood,Truck,8243
OH,OH,Wood,Truck,1591
IL,CA,Wood,Truck,1695
NM,IN,Grains,Truck,5914
NM,NM,Fuels,Rail,218014
WI,WI,Wood,Truck,1
TN,KY,Wood,Truck,1931
NY,NJ,Grains,Truck,24861
OK,OK,Grains,Truck,255
LA,LA,Wood,Truck,34
MI,MI,Wood,Truck,1092
NC,NC,Wood,Truck,78
OH,NJ,Wood,Truck,17893
FL,PA,Wood,Truck,4806
WA,LA,Wood,Truck,11006
KY,IL,Wood,Truck,22224
WV,PA,Fuels,Rail,864613
FL,FL,Wood,Truck,3272
CO,MO,Fuels,Rail,504878
PA,PA,Fuels,Truck,2883
MN,NJ,Wood,Truck,6
WA,WA,Wood,Truck,52
TX,WA,Wood,Truck,13
PA,NY,Grains,Truck,1700
TX,AR,Wood,Truck,471
CO,AZ,Wood,Truck,57
WA,CA,Wood,Truck,27378
ND,WA,Grains,Rail,67876
LA,NE,Fertilizers,Rail,60670
MT,CA,Fuels,Rail,123025
WA,WA,Grains,Truck,21589
FL,FL,Fertilizers,Truck,10794
FL,FL,Fertilizers,Truck,13424
TX,TX,Wood,Truck,226
TX,TX,Wood,Truck,81
KS,MO,Wood,Truck,235
FL,CA,Grains,Truck,13969
WA,CA,Fertilizers,Rail,24110
TX,CA,Grains,Truck,187196
MI,MI,Wood,Truck,6
GA,MO,Wood,Truck,64442
OH,WV,Wood,Truck,942
FL,OH,Grains,Truck,26795
FL,GA,Grains,Truck,17656
WI,NE,Wood,Truck,9492
TX,TX,Wood,Truck,524
TX,TX,Wood,Truck,2303
NJ,NJ,Wood,Truck,83
OH,OH,Grains,Truck,14170
VT,VT,Wood,Truck,359
TX,TX,Wood,Truck,848
CA,CA,Grains,Truck,28361
WA,WA,Grains,Truck,6004
PA,DE,Fertilizers,Truck,13745
AK,AK,Wood,Truck,2158
PA,NY,Grains,Truck,7534
MA,TX,Wood,Air,5
VA,NJ,Wood,Truck,21984
VA,VA,Wood,Truck,1972
AR,AR,Wood,Truck,166
WA,WA,Wood,Truck,31947
NC,NC,Wood,Truck,1
TN,MD,Wood,Truck,29315
IN,IN,Wood,Truck,111
WA,NC,Grains,Air,83
LA,WI,Wood,Truck,296
NY,MD,Grains,Truck,2687
CA,IN,Grains,Truck,35241
KS,KS,Grains,Truck,12666
IN,IN,Grains,Truck,11772
NC,NC,Wood,Truck,1520
IN,IN,Wood,Truck,4
MD,MD,Wood,Truck,800
KS,KS,Fertilizers,Truck,304
NE,NE,Fertilizers,Truck,12066
AZ,CA,Grains,Truck,4204
IL,OH,Fertilizers,Truck,8544
MN,MN,Wood,Truck,4637
IL,IL,Wood,Truck,57
PA,MD,Wood,Truck,460
CA,CA,Grains,Truck,8854
WI,IN,Wood,Truck,31077
KS,KS,Wood,Truck,4011
NE,NE,Grains,Truck,17672
TX,OK,Wood,Truck,24337
CA,CA,Wood,Truck,15
NC,TX,Wood,Truck,20
MI,MI,Wood,Truck,550
VA,NY,Wood,Truck,416
WV,GA,Wood,Truck,7264
IN,FL,Wood,Truck,20
AL,IN,Fertilizers,Truck,2183
NY,IL,Wood,Truck,552
CA,OH,Grains,Truck,518
OH,MA,Wood,Truck,660
WA,WA,Wood,Truck,65
FL,FL,Wood,Truck,12839
SC,GA,Wood,Truck,2825
NM,NM,Wood,Truck,1429
OH,IN,Wood,Truck,74
IL,WV,Wood,Truck,13034
IA,WI,Wood,Truck,736
NC,WA,Grains,Truck,152563
TX,TX,Wood,Truck,47
IA,CO,Wood,Truck,7508
FL,MT,Fertilizers,Rail,33794
CA,CA,Wood,Truck,76910
OR,WA,Wood,Truck,5256
VA,WA,Wood,Truck,715
NJ,VT,Grains,Truck,750
IN,CA,Wood,Air,14
OH,OH,Grains,Truck,222
KS,OK,Fertilizers,Truck,17107
MN,CA,Grains,Truck,15874
CO,FL,Wood,Truck,4235
WA,WA,Wood,Truck,339
CA,CA,Grains,Truck,117
MI,IL,Wood,Air,19067
VA,VA,Wood,Truck,6267
TX,TX,Grains,Truck,122
AZ,TX,Wood,Truck,1691
WI,WI,Grains,Truck,13228
CO,KS,Grains,Truck,9758
CA,CA,Grains,Truck,6112
NC,NC,Wood,Truck,1
MN,FL,Wood,Truck,11
WV,PA,Fuels,Rail,532294
MO,TN,Wood,Truck,4426
NY,ID,Wood,Truck,130
IN,IN,Grains,Truck,19532
VA,TX,Wood,Truck,109
MI,MI,Wood,Truck,249
TN,MI,Wood,Truck,795
IN,AR,Grains,Truck,2011
OR,ME,Wood,Truck,2434
MS,MS,Wood,Truck,72
AL,GA,Grains,Truck,1896
IL,IL,Wood,Truck,1
ID,TX,Grains,Truck,26096
KS,KS,Wood,Truck,582
SD,SD,Wood,Truck,1
IN,IN,Wood,Truck,6710
SD,SD,Wood,Truck,4
CO,TN,Grains,Truck,34603
IL,IA,Wood,Truck,1452
WA,WI,Grains,Truck,5745
GA,TX,Wood,Truck,155001
WY,MO,Fuels,Rail,255690
OK,KS,Fertilizers,Truck,9064
OR,WA,Grains,Truck,358
ID,ID,Fertilizers,Truck,7671
OR,OR,Grains,Truck,4318
OK,TX,Fertilizers,Rail,52112
TN,GA,Grains,Truck,21117
AZ,TX,Grains,Truck,1037
AZ,CA,Grains,Truck,1096
KS,KS,Grains,Truck,15635
NJ,AL,Fertilizers,Truck,13291
SC,CA,Wood,Truck,876
WY,IL,Fuels,Rail,246364
WV,NC,Fuels,Rail,653112
VA,PA,Wood,Truck,12919
MS,OK,Grains,Truck,43733
NJ,NJ,Wood,Truck,16
MD,MA,Wood,Truck,1799
IA,KS,Wood,Truck,341
WA,WA,Wood,Truck,19749
NJ,IL,Wood,Truck,95
WY,KS,Fertilizers,Rail,63963
CA,CA,Grains,Truck,659
CA,CA,Grains,Truck,33228
WA,CA,Grains,Air,190
CO,CO,Wood,Truck,84
NY,RI,Wood,Truck,3999
NY,NY,Wood,Truck,3
TX,TX,Wood,Truck,3100
CA,CA,Wood,Truck,3281
OK,OK,Wood,Truck,423
IN,IN,Wood,Truck,108
SC,PA,Wood,Air,3
OH,FL,Wood,Truck,135
NC,WV,Wood,Truck,25032
NC,NC,Wood,Truck,16645
TX,CA,Wood,Truck,565
NJ,CA,Wood,Truck,22738
IL,GA,Grains,Rail,677947
KS,IL,Wood,Air,11
IA,TX,Grains,Rail,32414
WY,IA,Fuels,Rail,161514
KY,KY,Wood,Truck,49364
OH,MI,Wood,Truck,11469
OH,IN,Fertilizers,Truck,3003
OH,WI,Wood,Truck,312
VT,NY,Wood,Truck,30
NC,NC,Grains,Truck,43387
VA,VA,Wood,Truck,250
MI,NH,Wood,Truck,3999
FL,FL,Fertilizers,Truck,9048
CA,CA,Wood,Truck,10
WV,VA,Fuels,Rail,465885
OH,AL,Fertilizers,Truck,22254
PA,NY,Grains,Truck,2204
WA,WA,Wood,Truck,582
AK,AK,Wood,Air,58
PA,AR,Wood,Truck,3797
IN,IN,Wood,Truck,131
VA,TX,Wood,Truck,2825
AL,AL,Fertilizers,Truck,10717
CA,CA,Wood,Truck,25981
LA,TX,Wood,Truck,2887
CA,CA,Grains,Truck,44
MI,MI,Fertilizers,Truck,10582
MI,MI,Wood,Truck,2464
WV,WV,Fuels,Truck,1206
MN,SD,Wood,Truck,1060
AL,AL,Fuels,Truck,1846
MA,MS,Wood,Truck,1445
MI,MI,Wood,Truck,196
IN,IN,Fuels,Rail,537543
CA,CA,Grains,Truck,338
NY,NJ,Wood,Truck,1662
PA,VA,Wood,Truck,9143
CA,CA,Grains,Truck,90977
CA,CA,Wood,Truck,21
TX,TX,Fertilizers,Truck,1873
IN,IN,Grains,Truck,10314
HI,HI,Wood,Truck,16
PA,IL,Wood,Truck,2721
NY,NJ,Wood,Truck,9418
CA,CA,Wood,Truck,2066
NJ,NJ,Wood,Truck,8
NY,NY,Wood,Truck,25465
FL,AL,Wood,Truck,11640
VA,VA,Fertilizers,Truck,11634
IL,TX,Wood,Truck,1768
MT,MT,Fertilizers,Truck,543
PA,PA,Fuels,Truck,950
TX,TX,Wood,Truck,10240
FL,TX,Grains,Truck,84
MI,TX,Wood,Truck,944
IL,IL,Grains,Truck,31031
WI,FL,Wood,Truck,3202
WA,WA,Wood,Truck,927
ID,CA,Fertilizers,Truck,272946
MS,PA,Grains,Truck,41748
PA,PA,Fertilizers,Truck,991
NJ,NJ,Grains,Truck,229
VA,NJ,Wood,Truck,8675
CA,CA,Grains,Truck,14
CA,MN,Grains,Truck,108445
WV,IN,Fuels,Truck,3375
IN,OH,Wood,Truck,1020
NC,NC,Wood,Truck,529
NJ,IL,Wood,Truck,23650
IL,NY,Wood,Truck,2
OR,CA,Wood,Truck,1390
MI,MI,Wood,Truck,322
NY,OH,Wood,Truck,1276
TX,TX,Wood,Truck,10
OH,MS,Wood,Truck,11
CA,CA,Wood,Truck,356
TX,TX,Wood,Truck,490
PA,IL,Wood,Truck,36424
MD,MD,Wood,Truck,133
MA,CT,Wood,Truck,2079
KY,KY,Fuels,Truck,117509
TX,TX,Grains,Truck,39556
WV,WV,Wood,Truck,753
IL,IL,Wood,Truck,10851
OH,IL,Wood,Truck,28086
NM,NM,Wood,Truck,20529
SD,CA,Wood,Truck,4991
OR,NC,Grains,Truck,141
CA,CA,Wood,Truck,5714
NJ,IL,Wood,Truck,54
FL,FL,Wood,Truck,1313
WI,MN,Wood,Truck,3209
TX,TX,Wood,Truck,77
NJ,PA,Wood,Truck,33627
CA,CA,Grains,Truck,2669
MD,UT,Wood,Truck,98
IN,NJ,Wood,Truck,21340
IA,WI,Wood,Truck,31
MN,MN,Grains,Truck,5651
IN,IN,Wood,Truck,15
NJ,NJ,Wood,Truck,3
IN,GA,Wood,Truck,11874
IL,IL,Wood,Truck,1
MI,NY,Wood,Truck,6788
AR,TN,Wood,Truck,7331
CA,CA,Wood,Truck,8947
GA,VA,Wood,Truck,3031
GA,GA,Grains,Truck,1333
CO,IA,Wood,Truck,16061
MN,MN,Wood,Truck,13
ID,ID,Wood,Truck,7
NY,NY,Grains,Truck,424
NC,IN,Wood,Truck,8940
TX,WI,Grains,Truck,4885
LA,LA,Wood,Truck,1880
SD,SD,Wood,Truck,151
ID,OR,Grains,Truck,82221
MD,WV,Fuels,Truck,1607
GA,VA,Wood,Truck,5885
WA,OR,Wood,Truck,991
KY,GA,Wood,Truck,12346
TN,WI,Grains,Truck,33555
TX,TX,Wood,Truck,12
PA,PA,Fuels,Truck,851
MD,MD,Wood,Truck,2256
TX,TX,Wood,Truck,8351
WY,IA,Fuels,Rail,241422
NY,NY,Grains,Truck,1060
PA,FL,Wood,Air,9622
TX,TX,Fertilizers,Truck,8418
VA,TX,Wood,Truck,49
TX,MO,Wood,Truck,19
MS,MS,Fertilizers,Truck,7920
ID,CA,Fertilizers,Truck,8293
IA,IA,Fertilizers,Truck,13601
GA,GA,Grains,Truck,1797
IL,ME,Wood,Truck,67
CT,IN,Wood,Truck,911
OH,WI,Wood,Truck,1433
NJ,NJ,Wood,Truck,43
OH,OH,Fuels,Truck,1130
TX,TX,Wood,Truck,1514
WI,WI,Wood,Truck,3905
KS,KS,Wood,Truck,18
MO,MO,Grains,Truck,14823
KY,OH,Wood,Truck,822
NV,CA,Wood,Truck,1076
FL,TX,Grains,Truck,2508
GA,GA,Grains,Truck,11922
KY,OH,Fuels,Truck,3251
CA,MO,Wood,Truck,277
